utc_iso,session_id,harmony_version,harmony_profile,quality_gate,temporal_dwell,map_id_check,recovery_fsm,adaptive_guidance,elapsed_s,event,from_state,to_state,source,destination,latitude,longitude,gps_accuracy_m,campus_x,campus_y,campus_z,map_x,map_y,map_z,vps_attempt,note,scenario_id
2026-09-20T10:30:00.0000000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,0.0,trial_started,,,Gps,,,,,,,,,,,,auto=True,KB28
2026-09-20T10:30:15.0000000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,15.0,transition_step_checkpoint,,,Gps,,,,,,,,,,,,periodic navigation checkpoint,KB28
2026-09-20T10:30:30.0000000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,30.0,transition_step_checkpoint,,,Gps,,,,,,,,,,,,periodic navigation checkpoint,KB28
2026-09-20T10:30:45.0000000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,45.0,transition_step_checkpoint,,,Gps,,,,,,,,,,,,periodic navigation checkpoint,KB28
2026-09-20T10:31:00.0000000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,60.0,transition_step_checkpoint,,,Gps,,,,,,,,,,,,periodic navigation checkpoint,KB28
2026-09-20T10:31:15.0000000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,75.0,transition_step_checkpoint,,,Gps,,,,,,,,,,,,periodic navigation checkpoint,KB28
2026-09-20T10:31:30.0000000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,90.0,transition_step_checkpoint,,,Gps,,,,,,,,,,,,periodic navigation checkpoint,KB28
2026-09-20T10:31:42.3060000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,102.306,reliability_state,OutdoorGps,EnteringWithPdr,Pdr,,,,,,,,,,,,entered outer B9 volume; GPS correction frozen,KB28
2026-09-20T10:31:44.3120000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,104.312,transition_step_checkpoint,,,Pdr,,,,,,,,,,,,step=3,KB28
2026-09-20T10:31:47.3210000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,107.321,transition_step_checkpoint,,,Pdr,,,,,,,,,,,,step=6,KB28
2026-09-20T10:31:50.3300000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,110.33,transition_step_checkpoint,,,Pdr,,,,,,,,,,,,step=9,KB28
2026-09-20T10:31:53.3390000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,113.339,transition_step_checkpoint,,,Pdr,,,,,,,,,,,,step=12,KB28
2026-09-20T10:31:56.3480000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,116.348,transition_step_checkpoint,,,Pdr,,,,,,,,,,,,step=15,KB28
2026-09-20T10:31:57.3510000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,117.351,reliability_state,EnteringWithPdr,VpsScanning,Pdr,,,,,,,,,,,,Reliability threshold passed; start VPS scanning,KB28
2026-09-20T10:31:57.3510000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,117.351,vps_state,,StartingVps,Pdr,,,,,,,,,,,1.0,,KB28
2026-09-20T10:31:59.7190000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,119.719,reliability_state,VpsScanning,OutdoorGps,Gps,,,,,,,,,,,,navigation cancelled before valid VPS localization; user turned away from B9 scan zone,KB28
2026-09-20T10:31:59.7190000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,119.719,outdoor_state,,RouteUnavailable,Gps,,,,,,,,,,,,,KB28
2026-09-20T10:32:03.7310000Z,20260920_103000_241_BQ_GPS_TO_VPS_NORMAL_DEV_3258,BQ,Quality-Threshold Baseline,1,0,0,0,0,123.731,trial_finished,,,Gps,,,,,,,,,,,,user_cancelled_navigation,KB28
