utc_iso,session_id,harmony_version,harmony_profile,quality_gate,temporal_dwell,map_id_check,recovery_fsm,adaptive_guidance,elapsed_s,state,source,destination,latitude,longitude,gps_accuracy_m,gps_valid,pdr_steps,pdr_confidence,campus_x,campus_y,campus_z,map_x,map_y,map_z,outdoor_remaining_m,vps_attempt,vps_state,vps_scan_s,indoor_state,indoor_pose_source,indoor_confidence,indoor_steps,heading_deg,indoor_remaining_m,route_revision,wrong_way_count,recovery_count,active_source,gps_age_s,gps_reliability,gps_stable_s,vps_valid,vps_reliability,vps_stable_s,vps_confidence,vps_confidence_available,vps_map_id,vps_map_id_available,vps_map_matches,source_toggle_count,position_jump_m,heading_jump_deg,candidate_source,gps_threshold_passed,vps_threshold_passed,gps_dwell_gate_passed,vps_dwell_gate_passed,decision_reason,scenario_id
2026-09-18T14:44:34.0000000Z,20260918_144434_515_V1_GPS_TO_VPS_NORMAL_DEV_3545,V1,Fixed Geometric,0,0,0,0,0,0.0,OutdoorGps,Gps,B9-104,10.773592,106.6608505,5.516,1,0,0.0,199.844,0.0,11.791,,,,,,,,,,,,271.833,,0,0,0,Gps,,0.7972,,0,,,0.0,0.0,,0.0,0.0,1,0.0,0.0,,,,,,,KB13
2026-09-18T14:44:35.0160000Z,20260918_144434_515_V1_GPS_TO_VPS_NORMAL_DEV_3545,V1,Fixed Geometric,0,0,0,0,0,1.016,OutdoorGps,Gps,B9-104,10.773592,106.6608505,5.023,1,0,0.0,199.844,0.0,11.791,,,,,,,,,,,,271.833,,0,0,0,Gps,,0.7913,,0,,,0.0,0.0,,0.0,0.0,1,0.0,0.0,,,,,,,KB13
2026-09-18T14:44:36.0320000Z,20260918_144434_515_V1_GPS_TO_VPS_NORMAL_DEV_3545,V1,Fixed Geometric,0,0,0,0,0,2.032,OutdoorGps,Gps,B9-104,10.773592,106.6608505,5.574,1,0,0.0,199.844,0.0,11.791,,,,,,,,,,,,271.833,,0,0,0,Gps,,0.77,,0,,,0.0,0.0,,0.0,0.0,1,0.0,0.0,,,,,,,KB13
2026-09-18T14:44:37.0480000Z,20260918_144434_515_V1_GPS_TO_VPS_NORMAL_DEV_3545,V1,Fixed Geometric,0,0,0,0,0,3.048,OutdoorGps,Gps,B9-104,10.7735987,106.6608429,4.606,1,0,0.0,199.692,0.0,11.926,,,,,,,,,,,,262.003,,0,0,0,Gps,,0.7901,,0,,,0.0,0.0,,0.0,0.0,1,0.0,0.0,,,,,,,KB13
2026-09-18T14:44:38.0640000Z,20260918_144434_515_V1_GPS_TO_VPS_NORMAL_DEV_3545,V1,Fixed Geometric,0,0,0,0,0,4.064,OutdoorGps,Gps,B9-104,10.7736034,106.66082,4.824,1,0,0.0,199.002,0.0,12.217,,,,,,,,,,,,255.379,,0,0,0,Gps,,0.7761,,0,,,0.0,0.0,,0.0,0.0,1,0.0,0.0,,,,,,,KB13
2026-09-18T14:44:39.0800000Z,20260918_144434_515_V1_GPS_TO_VPS_NORMAL_DEV_3545,V1,Fixed Geometric,0,0,0,0,0,5.08,OutdoorGps,Gps,B9-104,10.7736034,106.66082,4.645,1,0,0.0,198.585,0.0,12.367,,,,,,,,,,,,255.379,,0,0,0,Gps,,0.786,,0,,,0.0,0.0,,0.0,0.0,1,0.0,0.0,,,,,,,KB13
2026-09-18T14:44:40.0960000Z,20260918_144434_515_V1_GPS_TO_VPS_NORMAL_DEV_3545,V1,Fixed Geometric,0,0,0,0,0,6.096,OutdoorGps,Gps,B9-104,10.7736111,106.6608276,5.489,1,0,0.0,198.289,0.0,12.675,,,,,,,,,,,,294.952,,0,0,0,Gps,,0.8206,,0,,,0.0,0.0,,0.0,0.0,1,0.0,0.0,,,,,,,KB13
2026-09-18T14:44:41.1120000Z,20260918_144434_515_V1_GPS_TO_VPS_NORMAL_DEV_3545,V1,Fixed Geometric,0,0,0,0,0,7.112,OutdoorGps,Gps,B9-104,10.7736111,106.6608276,5.015,1,0,0.0,198.124,0.0,12.878,,,,,,,,,,,,294.952,,0,0,0,Gps,,0.7851,,0,,,0.0,0.0,,0.0,0.0,1,0.0,0.0,,,,,,,KB13
2026-09-18T14:44:42.1280000Z,20260918_144434_515_V1_GPS_TO_VPS_NORMAL_DEV_3545,V1,Fixed Geometric,0,0,0,0,0,8.128,OutdoorGps,Gps,B9-104,10.7736197,106.66082,4.796,1,0,0.0,197.792,0.0,13.284,,,,,,,,,,,,308.471,,0,0,0,Gps,,0.8085,,0,,,0.0,0.0,,0.0,0.0,1,0.0,0.0,,,,,,,KB13
2026-09-18T14:44:43.1440000Z,20260918_144434_515_V1_GPS_TO_VPS_NORMAL_DEV_3545,V1,Fixed Geometric,0,0,0,0,0,9.144,OutdoorGps,Gps,B9-104,10.7736197,106.66082,5.096,1,0,0.0,197.582,0.0,13.539,,,,,,,,,,,,308.471,,0,0,0,Gps,,0.791,,0,,,0.0,0.0,,0.0,0.0,1,0.0,0.0,,,,,,,KB13
