utc_iso,session_id,harmony_version,harmony_profile,quality_gate,temporal_dwell,map_id_check,recovery_fsm,adaptive_guidance,elapsed_s,state,source,destination,latitude,longitude,gps_accuracy_m,gps_valid,pdr_steps,pdr_confidence,campus_x,campus_y,campus_z,map_x,map_y,map_z,outdoor_remaining_m,vps_attempt,vps_state,vps_scan_s,indoor_state,indoor_pose_source,indoor_confidence,indoor_steps,heading_deg,indoor_remaining_m,route_revision,wrong_way_count,recovery_count,active_source,gps_age_s,gps_reliability,gps_stable_s,vps_valid,vps_reliability,vps_stable_s,vps_confidence,vps_confidence_available,vps_map_id,vps_map_id_available,vps_map_matches,source_toggle_count,position_jump_m,heading_jump_deg,candidate_source,gps_threshold_passed,vps_threshold_passed,gps_dwell_gate_passed,vps_dwell_gate_passed,decision_reason,scenario_id
2026-09-17T13:14:34.0000000Z,20260917_131434_515_V1_GPS_TO_VPS_NORMAL_DEV_3432,V1,Fixed Geometric,0,0,0,0,0,0.0,IndoorVps,Vps,B9-EXIT,10.7734127,106.6604614,4.901,0,0,0.0,149.663,3.425,1.759,155.665,0.689,-0.465,,,,,Navigating,Vps,0.8694,,344.152,,0,0,0,Vps,,,,1,0.8878,,0.7005,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02
2026-09-17T13:14:35.0160000Z,20260917_131434_515_V1_GPS_TO_VPS_NORMAL_DEV_3432,V1,Fixed Geometric,0,0,0,0,0,1.016,IndoorVps,Vps,B9-EXIT,10.7734127,106.6604614,5.05,0,0,0.0,149.487,3.389,1.572,155.493,0.689,-0.659,,,,,Navigating,Vps,0.8781,,317.423,,0,0,0,Vps,,,,1,0.8842,,0.7295,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02
2026-09-17T13:14:36.0320000Z,20260917_131434_515_V1_GPS_TO_VPS_NORMAL_DEV_3432,V1,Fixed Geometric,0,0,0,0,0,2.032,IndoorVps,Vps,B9-EXIT,10.7734127,106.6604614,4.704,0,0,0.0,149.387,3.379,1.499,155.394,0.689,-0.734,,,,,Navigating,Vps,0.9276,,295.295,,0,0,0,Vps,,,,1,0.8822,,0.7593,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02
2026-09-17T13:14:37.0480000Z,20260917_131434_515_V1_GPS_TO_VPS_NORMAL_DEV_3432,V1,Fixed Geometric,0,0,0,0,0,3.048,IndoorVps,Vps,B9-EXIT,10.7734127,106.6604614,5.097,0,0,0.0,149.346,3.392,1.523,155.353,0.689,-0.709,,,,,Navigating,Vps,0.8602,,285.392,,0,0,0,Vps,,,,1,0.8645,,0.7363,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02
2026-09-17T13:14:38.0640000Z,20260917_131434_515_V1_GPS_TO_VPS_NORMAL_DEV_3432,V1,Fixed Geometric,0,0,0,0,0,4.064,IndoorVps,Vps,B9-EXIT,10.7734127,106.6604614,4.864,0,2,0.0,149.15,3.415,1.515,155.155,0.689,-0.714,,,,,Navigating,Vps,0.929,,276.904,,0,0,0,Vps,,,,1,0.9122,,0.7199,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02
2026-09-17T13:14:39.0800000Z,20260917_131434_515_V1_GPS_TO_VPS_NORMAL_DEV_3432,V1,Fixed Geometric,0,0,0,0,0,5.08,IndoorVps,Vps,B9-EXIT,10.7734127,106.6604614,5.248,0,2,0.0,148.791,3.488,1.596,154.791,0.689,-0.624,,,,,Navigating,Vps,0.8738,,276.202,,0,0,0,Vps,,,,1,0.9241,,0.7161,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02
2026-09-17T13:14:40.0960000Z,20260917_131434_515_V1_GPS_TO_VPS_NORMAL_DEV_3432,V1,Fixed Geometric,0,0,0,0,0,6.096,IndoorVps,Vps,B9-EXIT,10.7734127,106.6604614,5.009,0,2,0.0,148.817,3.484,1.596,154.817,0.689,-0.625,,,,,Navigating,Vps,0.863,,273.361,,0,0,0,Vps,,,,1,0.8565,,0.7389,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02
2026-09-17T13:14:41.1120000Z,20260917_131434_515_V1_GPS_TO_VPS_NORMAL_DEV_3432,V1,Fixed Geometric,0,0,0,0,0,7.112,IndoorVps,Vps,B9-EXIT,10.7734127,106.6604614,4.973,0,2,0.0,148.84,3.481,1.596,154.84,0.689,-0.625,,,,,Navigating,Vps,0.8933,,270.856,,0,0,0,Vps,,,,1,0.8749,,0.7343,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02
2026-09-17T13:14:42.1280000Z,20260917_131434_515_V1_GPS_TO_VPS_NORMAL_DEV_3432,V1,Fixed Geometric,0,0,0,0,0,8.128,IndoorVps,Vps,B9-EXIT,10.7734127,106.6604614,5.113,0,2,0.0,148.85,3.48,1.597,154.85,0.689,-0.624,,,,,Navigating,Vps,0.9116,,273.753,,0,0,0,Vps,,,,1,0.9112,,0.7102,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02
2026-09-17T13:14:43.1440000Z,20260917_131434_515_V1_GPS_TO_VPS_NORMAL_DEV_3432,V1,Fixed Geometric,0,0,0,0,0,9.144,IndoorVps,Vps,B9-EXIT,10.7734127,106.6604614,5.002,0,2,0.0,148.863,3.476,1.59,154.863,0.689,-0.632,,,,,Navigating,Vps,0.8523,,273.902,,0,0,0,Vps,,,,1,0.8895,,0.7287,1.0,B9_FLOOR_1_CAMPUS,1.0,1.0,2,0.0,0.0,,,,,,,KB02
