utc_iso,session_id,harmony_version,harmony_profile,quality_gate,temporal_dwell,map_id_check,recovery_fsm,adaptive_guidance,elapsed_s,state,source,destination,latitude,longitude,gps_accuracy_m,gps_valid,pdr_steps,pdr_confidence,campus_x,campus_y,campus_z,map_x,map_y,map_z,outdoor_remaining_m,vps_attempt,vps_state,vps_scan_s,indoor_state,indoor_pose_source,indoor_confidence,indoor_steps,heading_deg,indoor_remaining_m,route_revision,wrong_way_count,recovery_count,active_source,gps_age_s,gps_reliability,gps_stable_s,vps_valid,vps_reliability,vps_stable_s,vps_confidence,vps_confidence_available,vps_map_id,vps_map_id_available,vps_map_matches,source_toggle_count,position_jump_m,heading_jump_deg,candidate_source,gps_threshold_passed,vps_threshold_passed,gps_dwell_gate_passed,vps_dwell_gate_passed,decision_reason,scenario_id
2026-09-19T10:37:17.0000000Z,20260919_103717_378_BT_GPS_TO_VPS_NORMAL_DEV_7814,BT,Quality + Dwell Baseline,1,1,0,0,0,0.0,OutdoorGps,Gps,B9-104,10.7735949,106.660759,4.788,1,0,0.0,189.831,0.0,12.108,-19.234,-2.08,-42.062,,,,,,,,,255.228,,0,0,0,Gps,,0.8198,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21
2026-09-19T10:37:18.0000000Z,20260919_103717_378_BT_GPS_TO_VPS_NORMAL_DEV_7814,BT,Quality + Dwell Baseline,1,1,0,0,0,1.0,OutdoorGps,Gps,B9-104,10.7737551,106.6608963,5.281,1,0,0.0,190.091,0.0,12.415,-19.223,-2.084,-42.464,,,,,,,,,251.868,,0,0,0,Gps,,0.7428,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21
2026-09-19T10:37:19.0000000Z,20260919_103717_378_BT_GPS_TO_VPS_NORMAL_DEV_7814,BT,Quality + Dwell Baseline,1,1,0,0,0,2.0,OutdoorGps,Gps,B9-104,10.7737303,106.6608505,5.178,1,0,0.0,193.409,0.0,16.677,-18.854,-2.131,-47.853,,,,,,,,,245.574,,0,0,0,Gps,,0.8055,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21
2026-09-19T10:37:20.0000000Z,20260919_103717_378_BT_GPS_TO_VPS_NORMAL_DEV_7814,BT,Quality + Dwell Baseline,1,1,0,0,0,3.0,OutdoorGps,Gps,B9-104,10.7737303,106.6608505,5.262,1,0,0.0,195.953,0.0,20.252,-18.366,-2.169,-52.213,,,,,,,,,245.574,,0,0,0,Gps,,0.7711,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21
2026-09-19T10:37:21.0000000Z,20260919_103717_378_BT_GPS_TO_VPS_NORMAL_DEV_7814,BT,Quality + Dwell Baseline,1,1,0,0,0,4.0,OutdoorGps,Gps,B9-104,10.7737303,106.6608505,4.714,1,0,0.0,196.622,0.0,21.198,-18.234,-2.179,-53.365,,,,,,,,,245.574,,0,0,0,Gps,,0.8017,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21
2026-09-19T10:37:22.0000000Z,20260919_103717_378_BT_GPS_TO_VPS_NORMAL_DEV_7814,BT,Quality + Dwell Baseline,1,1,0,0,0,5.0,OutdoorGps,Gps,B9-104,10.7737303,106.6608505,5.569,1,0,0.0,196.733,0.0,21.355,-18.212,-2.18,-53.556,,,,,,,,,245.574,,0,0,0,Gps,,0.8377,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21
2026-09-19T10:37:23.0000000Z,20260919_103717_378_BT_GPS_TO_VPS_NORMAL_DEV_7814,BT,Quality + Dwell Baseline,1,1,0,0,0,6.0,OutdoorGps,Gps,B9-104,10.7737303,106.6608505,4.899,1,0,0.0,196.75,0.0,21.379,-18.209,-2.181,-53.584,,,,,,,,,245.574,,0,0,0,Gps,,0.8124,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21
2026-09-19T10:37:24.0000000Z,20260919_103717_378_BT_GPS_TO_VPS_NORMAL_DEV_7814,BT,Quality + Dwell Baseline,1,1,0,0,0,7.0,OutdoorGps,Gps,B9-104,10.7737303,106.6608505,4.864,1,0,0.0,196.752,0.0,21.382,-18.208,-2.181,-53.588,,,,,,,,,245.574,,0,0,0,Gps,,0.795,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21
2026-09-19T10:37:25.0000000Z,20260919_103717_378_BT_GPS_TO_VPS_NORMAL_DEV_7814,BT,Quality + Dwell Baseline,1,1,0,0,0,8.0,OutdoorGps,Gps,B9-104,10.7736168,106.6609268,5.189,1,0,0.0,199.737,0.0,20.366,-21.11,-2.192,-54.821,,,,,,,,,212.892,,0,0,0,Gps,,0.78,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21
2026-09-19T10:37:26.0000000Z,20260919_103717_378_BT_GPS_TO_VPS_NORMAL_DEV_7814,BT,Quality + Dwell Baseline,1,1,0,0,0,9.0,OutdoorGps,Gps,B9-104,10.7736168,106.6609268,5.3,1,0,0.0,202.462,0.0,19.35,-23.819,-2.201,-55.881,,,,,,,,,212.892,,0,0,0,Gps,,0.7569,,0,,,0.0,0,,0,0,1,0.0,0.0,,1.0,,1.0,,,KB21
